,sector,StartDate,Category,activity,Indicator,Indicator2,Governorate,Gender,Partner,SiteType,appeal,Fundedby,allocation,rcode,gcode,Value,Units,location,region,poptype
18292,PROTECTION,30/5/2015,Refugee Rights Respected,[REF1.1]Asylum/Detention/Non-Refoul,# provided with transportation from the border,Camps Syrian Men (Age 18 and above) # provided with transportation from the border,Countrywide,Men,IOM,"  Other[Villages, Rural areas]  - ",Direct appeal,None - Fund direct from Donors,No,3,1,276,# of benef,Country Wide,,Camp
18294,PROTECTION,30/4/2015,Refugee Rights Respected,[REF1.1]Asylum/Detention/Non-Refoul,# provided with transportation from the border,Camps Syrian Men (Age 18 and above) # provided with transportation from the border,Countrywide,Men,IOM,"  Other[Villages, Rural areas]  - ",Direct appeal,None - Fund direct from Donors,No,3,1,222,# of benef,Country Wide,,Camp
18295,PROTECTION,30/1/2015,Refugee Rights Respected,[REF1.1]Asylum/Detention/Non-Refoul,# provided with transportation from the border,Camps Syrian Girls (Age 0-17) # provided with transportation from the border,Countrywide,Girls,IOM,"  Other[Villages, Rural areas]  - ",Direct appeal,None - Fund direct from Donors,No,3,1,179,# of benef,Country Wide,,Camp
18302,PROTECTION,30/4/2015,Refugee Rights Respected,[REF1.1]Asylum/Detention/Non-Refoul,# provided with transportation from the border,Camps Syrian Women (Age 18 and above) # provided with transportation from the border,Countrywide,Women,IOM,"  Other[Villages, Rural areas]  - ",Direct appeal,None - Fund direct from Donors,No,3,1,303,# of benef,Country Wide,,Camp
18303,PROTECTION,30/5/2015,Refugee Rights Respected,[REF1.1]Asylum/Detention/Non-Refoul,# provided with transportation from the border,Camps Syrian Girls (Age 0-17) # provided with transportation from the border,Countrywide,Girls,IOM,"  Other[Villages, Rural areas]  - ",Direct appeal,None - Fund direct from Donors,No,3,1,424,# of benef,Country Wide,,Camp
18314,PROTECTION,30/4/2015,Refugee Rights Respected,[REF1.1]Asylum/Detention/Non-Refoul,# provided with transportation from the border,Camps Syrian Boys (Age 0-17) # provided with transportation from the border,Countrywide,Boys,IOM,"  Other[Villages, Rural areas]  - ",Direct appeal,None - Fund direct from Donors,No,3,1,323,# of benef,Country Wide,,Camp
18316,PROTECTION,28/2/2015,Refugee Rights Respected,[REF1.1]Asylum/Detention/Non-Refoul,# provided with transportation from the border,Camps Syrian Girls (Age 0-17) # provided with transportation from the border,Countrywide,Girls,IOM,"  Other[Villages, Rural areas]  - ",Direct appeal,None - Fund direct from Donors,No,3,1,318,# of benef,Country Wide,,Camp
18318,PROTECTION,30/1/2015,Refugee Rights Respected,[REF1.1]Asylum/Detention/Non-Refoul,# provided with transportation from the border,Camps Syrian Boys (Age 0-17) # provided with transportation from the border,Countrywide,Boys,IOM,"  Other[Villages, Rural areas]  - ",Direct appeal,None - Fund direct from Donors,No,3,1,210,# of benef,Country Wide,,Camp
18325,PROTECTION,30/5/2015,Refugee Rights Respected,[REF1.1]Asylum/Detention/Non-Refoul,# provided with transportation from the border,Camps Syrian Boys (Age 0-17) # provided with transportation from the border,Countrywide,Boys,IOM,"  Other[Villages, Rural areas]  - ",Direct appeal,None - Fund direct from Donors,No,3,1,424,# of benef,Country Wide,,Camp
18326,PROTECTION,30/3/2015,Refugee Rights Respected,[REF1.1]Asylum/Detention/Non-Refoul,# provided with transportation from the border,Camps Syrian Men (Age 18 and above) # provided with transportation from the border,Countrywide,Men,IOM,"  Other[Villages, Rural areas]  - ",Direct appeal,None - Fund direct from Donors,No,3,1,1589,# of benef,Country Wide,,Camp
1855,PROTECTION,30/4/2015,Refugee Rights Respected,[REF1.2]Registr & Profiling,# enrolled with documentary enrollment,Urban/Rural Syrian Girls (Age 0-17) # enrolled with documentary enrollment,AMMAN,Girls,UNHCR,"  Other[Villages, Rural areas]Urban areas - ",Direct appeal,None - Fund direct from Donors,Yes,2,1705,281,# of benef,Amman Governorate,Center,Urban
1860,PROTECTION,28/2/2015,Refugee Rights Respected,[REF1.2]Registr & Profiling,# enrolled with documentary enrollment,Urban/Rural Syrian Men (Age 18 and above) # enrolled with documentary enrollment,AMMAN,Men,UNHCR,"  Other[Villages, Rural areas]Urban areas - ",Direct appeal,None - Fund direct from Donors,Yes,2,1705,9,# of benef,Amman Governorate,Center,Urban
1927,PROTECTION,30/3/2015,Refugee Rights Respected,[REF1.2]Registr & Profiling,# enrolled with documentary enrollment,Urban/Rural Syrian Boys (Age 0-17) # enrolled with documentary enrollment,AMMAN,Boys,UNHCR,"  Other[Villages, Rural areas]Urban areas - ",Direct appeal,None - Fund direct from Donors,Yes,2,1705,225,# of benef,Amman Governorate,Center,Urban
1928,PROTECTION,30/4/2015,Refugee Rights Respected,[REF1.2]Registr & Profiling,# enrolled with documentary enrollment,Urban/Rural Syrian Women (Age 18 and above) # enrolled with documentary enrollment,AMMAN,Women,UNHCR,"  Other[Villages, Rural areas]Urban areas - ",Direct appeal,None - Fund direct from Donors,Yes,2,1705,24,# of benef,Amman Governorate,Center,Urban
1929,PROTECTION,30/5/2015,Refugee Rights Respected,[REF1.2]Registr & Profiling,# enrolled with documentary enrollment,Urban/Rural Syrian Women (Age 18 and above) # enrolled with documentary enrollment,AMMAN,Women,UNHCR,"  Other[Villages, Rural areas]Urban areas - ",Direct appeal,None - Fund direct from Donors,Yes,2,1705,41,# of benef,Amman Governorate,Center,Urban
1930,PROTECTION,30/4/2015,Refugee Rights Respected,[REF1.2]Registr & Profiling,# enrolled with documentary enrollment,Urban/Rural Syrian Men (Age 18 and above) # enrolled with documentary enrollment,AMMAN,Men,UNHCR,"  Other[Villages, Rural areas]Urban areas - ",Direct appeal,None - Fund direct from Donors,Yes,2,1705,23,# of benef,Amman Governorate,Center,Urban
1937,PROTECTION,30/3/2015,Refugee Rights Respected,[REF1.2]Registr & Profiling,# enrolled with documentary enrollment,Urban/Rural Syrian Men (Age 18 and above) # enrolled with documentary enrollment,AMMAN,Men,UNHCR,"  Other[Villages, Rural areas]Urban areas - ",Direct appeal,None - Fund direct from Donors,Yes,2,1705,15,# of benef,Amman Governorate,Center,Urban
1938,PROTECTION,30/1/2015,Refugee Rights Respected,[REF1.2]Registr & Profiling,# enrolled with documentary enrollment,Urban/Rural Syrian Men (Age 18 and above) # enrolled with documentary enrollment,AMMAN,Men,UNHCR,"  Other[Villages, Rural areas]Urban areas - ",Direct appeal,None - Fund direct from Donors,Yes,2,1705,17,# of benef,Amman Governorate,Center,Urban
2052,PROTECTION,28/2/2015,Refugee Rights Respected,[REF1.2]Registr & Profiling,# enrolled with documentary enrollment,Urban/Rural Syrian Boys (Age 0-17) # enrolled with documentary enrollment,AMMAN,Boys,UNHCR,"  Other[Villages, Rural areas]Urban areas - ",Direct appeal,None - Fund direct from Donors,Yes,2,1705,134,# of benef,Amman Governorate,Center,Urban
2053,PROTECTION,30/1/2015,Refugee Rights Respected,[REF1.2]Registr & Profiling,# enrolled with documentary enrollment,Urban/Rural Syrian Boys (Age 0-17) # enrolled with documentary enrollment,AMMAN,Boys,UNHCR,"  Other[Villages, Rural areas]Urban areas - ",Direct appeal,None - Fund direct from Donors,Yes,2,1705,122,# of benef,Amman Governorate,Center,Urban
2054,PROTECTION,30/5/2015,Refugee Rights Respected,[REF1.2]Registr & Profiling,# enrolled with documentary enrollment,Urban/Rural Syrian Girls (Age 0-17) # enrolled with documentary enrollment,AMMAN,Girls,UNHCR,"  Other[Villages, Rural areas]Urban areas - ",Direct appeal,None - Fund direct from Donors,Yes,2,1705,586,# of benef,Amman Governorate,Center,Urban
2055,PROTECTION,30/5/2015,Refugee Rights Respected,[REF1.2]Registr & Profiling,# enrolled with documentary enrollment,Urban/Rural Syrian Men (Age 18 and above) # enrolled with documentary enrollment,AMMAN,Men,UNHCR,"  Other[Villages, Rural areas]Urban areas - ",Direct appeal,None - Fund direct from Donors,Yes,2,1705,41,# of benef,Amman Governorate,Center,Urban
2061,PROTECTION,30/3/2015,Refugee Rights Respected,[REF1.2]Registr & Profiling,# enrolled with documentary enrollment,Urban/Rural Syrian Women (Age 18 and above) # enrolled with documentary enrollment,AMMAN,Women,UNHCR,"  Other[Villages, Rural areas]Urban areas - ",Direct appeal,None - Fund direct from Donors,Yes,2,1705,18,# of benef,Amman Governorate,Center,Urban
2160,PROTECTION,30/1/2015,Refugee Rights Respected,[REF1.2]Registr & Profiling,# enrolled with documentary enrollment,Urban/Rural Syrian Girls (Age 0-17) # enrolled with documentary enrollment,AMMAN,Girls,UNHCR,"  Other[Villages, Rural areas]Urban areas - ",Direct appeal,None - Fund direct from Donors,Yes,2,1705,117,# of benef,Amman Governorate,Center,Urban
2161,PROTECTION,28/2/2015,Refugee Rights Respected,[REF1.2]Registr & Profiling,# enrolled with documentary enrollment,Urban/Rural Syrian Girls (Age 0-17) # enrolled with documentary enrollment,AMMAN,Girls,UNHCR,"  Other[Villages, Rural areas]Urban areas - ",Direct appeal,None - Fund direct from Donors,Yes,2,1705,131,# of benef,Amman Governorate,Center,Urban
2558,PROTECTION,30/4/2015,Refugee Rights Respected,[REF1.2]Registr & Profiling,# enrolled with documentary enrollment,Urban/Rural Syrian Boys (Age 0-17) # enrolled with documentary enrollment,AMMAN,Boys,UNHCR,"  Other[Villages, Rural areas]Urban areas - ",Direct appeal,None - Fund direct from Donors,Yes,2,1705,355,# of benef,Amman Governorate,Center,Urban
2559,PROTECTION,30/3/2015,Refugee Rights Respected,[REF1.2]Registr & Profiling,# enrolled with documentary enrollment,Urban/Rural Syrian Girls (Age 0-17) # enrolled with documentary enrollment,AMMAN,Girls,UNHCR,"  Other[Villages, Rural areas]Urban areas - ",Direct appeal,None - Fund direct from Donors,Yes,2,1705,191,# of benef,Amman Governorate,Center,Urban
2560,PROTECTION,28/2/2015,Refugee Rights Respected,[REF1.2]Registr & Profiling,# enrolled with documentary enrollment,Urban/Rural Syrian Women (Age 18 and above) # enrolled with documentary enrollment,AMMAN,Women,UNHCR,"  Other[Villages, Rural areas]Urban areas - ",Direct appeal,None - Fund direct from Donors,Yes,2,1705,13,# of benef,Amman Governorate,Center,Urban
3286,PROTECTION,30/5/2015,Refugee Rights Respected,[REF1.2]Registr & Profiling,# enrolled with documentary enrollment,Urban/Rural Syrian Boys (Age 0-17) # enrolled with documentary enrollment,AMMAN,Boys,UNHCR,"  Other[Villages, Rural areas]Urban areas - ",Direct appeal,None - Fund direct from Donors,Yes,2,1705,600,# of benef,Amman Governorate,Center,Urban
3647,PROTECTION,30/1/2015,Refugee Rights Respected,[REF1.2]Registr & Profiling,# enrolled with documentary enrollment,Urban/Rural Syrian Women (Age 18 and above) # enrolled with documentary enrollment,AMMAN,Women,UNHCR,"  Other[Villages, Rural areas]Urban areas - ",Direct appeal,None - Fund direct from Donors,Yes,2,1705,21,# of benef,Amman Governorate,Center,Urban
15888,PROTECTION,30/3/2015,Refugee Rights Respected,[REF1.2]Registr & Profiling,# enrolled with documentary enrollment,Camps Syrian Boys (Age 0-17) # enrolled with documentary enrollment,AzraqCamp,Boys,UNHCR,Camp    - ,Direct appeal,None - Fund direct from Donors,Yes,1,1712,2,# of benef,Azraq Camp,North,Camp
17094,PROTECTION,30/3/2015,Refugee Rights Respected,[REF1.2]Registr & Profiling,# enrolled with documentary enrollment,Camps Syrian Girls (Age 0-17) # enrolled with documentary enrollment,AzraqCamp,Girls,UNHCR,Camp    - ,Direct appeal,None - Fund direct from Donors,Yes,1,1712,3,# of benef,Azraq Camp,North,Camp
17216,PROTECTION,30/4/2015,Refugee Rights Respected,[REF1.2]Registr & Profiling,# enrolled with documentary enrollment,Camps Syrian Boys (Age 0-17) # enrolled with documentary enrollment,AzraqCamp,Boys,UNHCR,Camp    - ,Direct appeal,None - Fund direct from Donors,Yes,1,1712,2,# of benef,Azraq Camp,North,Camp
17220,PROTECTION,30/4/2015,Refugee Rights Respected,[REF1.2]Registr & Profiling,# enrolled with documentary enrollment,Camps Syrian Women (Age 18 and above) # enrolled with documentary enrollment,AzraqCamp,Women,UNHCR,Camp    - ,Direct appeal,None - Fund direct from Donors,Yes,1,1712,1,# of benef,Azraq Camp,North,Camp
17336,PROTECTION,30/3/2015,Refugee Rights Respected,[REF1.2]Registr & Profiling,# enrolled with documentary enrollment,Camps Syrian Women (Age 18 and above) # enrolled with documentary enrollment,AzraqCamp,Women,UNHCR,Camp    - ,Direct appeal,None - Fund direct from Donors,Yes,1,1712,2,# of benef,Azraq Camp,North,Camp
17344,PROTECTION,28/2/2015,Refugee Rights Respected,[REF1.2]Registr & Profiling,# enrolled with documentary enrollment,Camps Syrian Girls (Age 0-17) # enrolled with documentary enrollment,AzraqCamp,Girls,UNHCR,Camp    - ,Direct appeal,None - Fund direct from Donors,Yes,1,1712,4,# of benef,Azraq Camp,North,Camp
17353,PROTECTION,30/4/2015,Refugee Rights Respected,[REF1.2]Registr & Profiling,# enrolled with documentary enrollment,Camps Syrian Girls (Age 0-17) # enrolled with documentary enrollment,AzraqCamp,Girls,UNHCR,Camp    - ,Direct appeal,None - Fund direct from Donors,Yes,1,1712,2,# of benef,Azraq Camp,North,Camp
17456,PROTECTION,28/2/2015,Refugee Rights Respected,[REF1.2]Registr & Profiling,# enrolled with documentary enrollment,Camps Syrian Boys (Age 0-17) # enrolled with documentary enrollment,AzraqCamp,Boys,UNHCR,Camp    - ,Direct appeal,None - Fund direct from Donors,Yes,1,1712,4,# of benef,Azraq Camp,North,Camp
17506,PROTECTION,30/5/2015,Refugee Rights Respected,[REF1.2]Registr & Profiling,# enrolled with documentary enrollment,Camps Syrian Boys (Age 0-17) # enrolled with documentary enrollment,AzraqCamp,Boys,UNHCR,Camp    - ,Direct appeal,None - Fund direct from Donors,Yes,1,1712,2,# of benef,Azraq Camp,North,Camp
17535,PROTECTION,30/5/2015,Refugee Rights Respected,[REF1.2]Registr & Profiling,# enrolled with documentary enrollment,Camps Syrian Girls (Age 0-17) # enrolled with documentary enrollment,AzraqCamp,Girls,UNHCR,Camp    - ,Direct appeal,None - Fund direct from Donors,Yes,1,1712,1,# of benef,Azraq Camp,North,Camp
15825,PROTECTION,30/1/2015,Refugee Rights Respected,[REF1.2]Registr & Profiling,# enrolled with documentary enrollment,Camps Syrian Boys (Age 0-17) # enrolled with documentary enrollment,ZARQA,Boys,UNHCR,Camp    - ,Direct appeal,None - Fund direct from Donors,Yes,1,1712,19,# of benef,Emirati Jordanian Camp (EJC),North,Camp
15841,PROTECTION,30/1/2015,Refugee Rights Respected,[REF1.2]Registr & Profiling,# enrolled with documentary enrollment,Camps Syrian Men (Age 18 and above) # enrolled with documentary enrollment,ZARQA,Men,UNHCR,Camp    - ,Direct appeal,None - Fund direct from Donors,Yes,1,1712,2,# of benef,Emirati Jordanian Camp (EJC),North,Camp
15985,PROTECTION,28/2/2015,Refugee Rights Respected,[REF1.2]Registr & Profiling,# enrolled with documentary enrollment,Camps Syrian Girls (Age 0-17) # enrolled with documentary enrollment,ZARQA,Girls,UNHCR,Camp    - ,Direct appeal,None - Fund direct from Donors,Yes,1,1712,11,# of benef,Emirati Jordanian Camp (EJC),North,Camp
16064,PROTECTION,30/1/2015,Refugee Rights Respected,[REF1.2]Registr & Profiling,# enrolled with documentary enrollment,Camps Syrian Girls (Age 0-17) # enrolled with documentary enrollment,ZARQA,Girls,UNHCR,Camp    - ,Direct appeal,None - Fund direct from Donors,Yes,1,1712,23,# of benef,Emirati Jordanian Camp (EJC),North,Camp
16146,PROTECTION,30/3/2015,Refugee Rights Respected,[REF1.2]Registr & Profiling,# enrolled with documentary enrollment,Camps Syrian Girls (Age 0-17) # enrolled with documentary enrollment,ZARQA,Girls,UNHCR,Camp    - ,Direct appeal,None - Fund direct from Donors,Yes,1,1712,18,# of benef,Emirati Jordanian Camp (EJC),North,Camp
16285,PROTECTION,30/3/2015,Refugee Rights Respected,[REF1.2]Registr & Profiling,# enrolled with documentary enrollment,Camps Syrian Boys (Age 0-17) # enrolled with documentary enrollment,ZARQA,Boys,UNHCR,Camp    - ,Direct appeal,None - Fund direct from Donors,Yes,1,1712,15,# of benef,Emirati Jordanian Camp (EJC),North,Camp
16286,PROTECTION,30/5/2015,Refugee Rights Respected,[REF1.2]Registr & Profiling,# enrolled with documentary enrollment,Camps Syrian Boys (Age 0-17) # enrolled with documentary enrollment,ZARQA,Boys,UNHCR,Camp    - ,Direct appeal,None - Fund direct from Donors,Yes,1,1712,2,# of benef,Emirati Jordanian Camp (EJC),North,Camp
16386,PROTECTION,28/2/2015,Refugee Rights Respected,[REF1.2]Registr & Profiling,# enrolled with documentary enrollment,Camps Syrian Boys (Age 0-17) # enrolled with documentary enrollment,ZARQA,Boys,UNHCR,Camp    - ,Direct appeal,None - Fund direct from Donors,Yes,1,1712,15,# of benef,Emirati Jordanian Camp (EJC),North,Camp
16526,PROTECTION,30/1/2015,Refugee Rights Respected,[REF1.2]Registr & Profiling,# enrolled with documentary enrollment,Camps Syrian Women (Age 18 and above) # enrolled with documentary enrollment,ZARQA,Women,UNHCR,Camp    - ,Direct appeal,None - Fund direct from Donors,Yes,1,1712,2,# of benef,Emirati Jordanian Camp (EJC),North,Camp
16529,PROTECTION,30/4/2015,Refugee Rights Respected,[REF1.2]Registr & Profiling,# enrolled with documentary enrollment,Camps Syrian Boys (Age 0-17) # enrolled with documentary enrollment,ZARQA,Boys,UNHCR,Camp    - ,Direct appeal,None - Fund direct from Donors,Yes,1,1712,4,# of benef,Emirati Jordanian Camp (EJC),North,Camp
16631,PROTECTION,30/4/2015,Refugee Rights Respected,[REF1.2]Registr & Profiling,# enrolled with documentary enrollment,Camps Syrian Girls (Age 0-17) # enrolled with documentary enrollment,ZARQA,Girls,UNHCR,Camp    - ,Direct appeal,None - Fund direct from Donors,Yes,1,1712,5,# of benef,Emirati Jordanian Camp (EJC),North,Camp
17357,PROTECTION,30/5/2015,Refugee Rights Respected,[REF1.2]Registr & Profiling,# enrolled with documentary enrollment,Camps Syrian Girls (Age 0-17) # enrolled with documentary enrollment,ZARQA,Girls,UNHCR,Camp    - ,Direct appeal,None - Fund direct from Donors,Yes,1,1712,1,# of benef,Emirati Jordanian Camp (EJC),North,Camp
5857,PROTECTION,30/4/2015,Refugee Rights Respected,[REF1.2]Registr & Profiling,# enrolled with documentary enrollment,Urban/Rural Syrian Women (Age 18 and above) # enrolled with documentary enrollment,IRBID,Women,UNHCR,"  Other[Villages, Rural areas]Urban areas - ",Direct appeal,None - Fund direct from Donors,Yes,1,1707,6,# of benef,Irbid Governorate,North,Urban
5858,PROTECTION,30/1/2015,Refugee Rights Respected,[REF1.2]Registr & Profiling,# enrolled with documentary enrollment,Urban/Rural Syrian Girls (Age 0-17) # enrolled with documentary enrollment,IRBID,Girls,UNHCR,"  Other[Villages, Rural areas]Urban areas - ",Direct appeal,None - Fund direct from Donors,Yes,1,1707,50,# of benef,Irbid Governorate,North,Urban
5883,PROTECTION,30/5/2015,Refugee Rights Respected,[REF1.2]Registr & Profiling,# enrolled with documentary enrollment,Urban/Rural Syrian Boys (Age 0-17) # enrolled with documentary enrollment,IRBID,Boys,UNHCR,"  Other[Villages, Rural areas]Urban areas - ",Direct appeal,None - Fund direct from Donors,Yes,1,1707,74,# of benef,Irbid Governorate,North,Urban
5884,PROTECTION,30/3/2015,Refugee Rights Respected,[REF1.2]Registr & Profiling,# enrolled with documentary enrollment,Urban/Rural Syrian Girls (Age 0-17) # enrolled with documentary enrollment,IRBID,Girls,UNHCR,"  Other[Villages, Rural areas]Urban areas - ",Direct appeal,None - Fund direct from Donors,Yes,1,1707,85,# of benef,Irbid Governorate,North,Urban
5885,PROTECTION,28/2/2015,Refugee Rights Respected,[REF1.2]Registr & Profiling,# enrolled with documentary enrollment,Urban/Rural Syrian Men (Age 18 and above) # enrolled with documentary enrollment,IRBID,Men,UNHCR,"  Other[Villages, Rural areas]Urban areas - ",Direct appeal,None - Fund direct from Donors,Yes,1,1707,1,# of benef,Irbid Governorate,North,Urban
5891,PROTECTION,30/4/2015,Refugee Rights Respected,[REF1.2]Registr & Profiling,# enrolled with documentary enrollment,Urban/Rural Syrian Boys (Age 0-17) # enrolled with documentary enrollment,IRBID,Boys,UNHCR,"  Other[Villages, Rural areas]Urban areas - ",Direct appeal,None - Fund direct from Donors,Yes,1,1707,60,# of benef,Irbid Governorate,North,Urban
6217,PROTECTION,30/1/2015,Refugee Rights Respected,[REF1.2]Registr & Profiling,# enrolled with documentary enrollment,Urban/Rural Syrian Men (Age 18 and above) # enrolled with documentary enrollment,IRBID,Men,UNHCR,"  Other[Villages, Rural areas]Urban areas - ",Direct appeal,None - Fund direct from Donors,Yes,1,1707,1,# of benef,Irbid Governorate,North,Urban
6607,PROTECTION,30/5/2015,Refugee Rights Respected,[REF1.2]Registr & Profiling,# enrolled with documentary enrollment,Urban/Rural Syrian Men (Age 18 and above) # enrolled with documentary enrollment,IRBID,Men,UNHCR,"  Other[Villages, Rural areas]Urban areas - ",Direct appeal,None - Fund direct from Donors,Yes,1,1707,2,# of benef,Irbid Governorate,North,Urban
6608,PROTECTION,30/3/2015,Refugee Rights Respected,[REF1.2]Registr & Profiling,# enrolled with documentary enrollment,Urban/Rural Syrian Women (Age 18 and above) # enrolled with documentary enrollment,IRBID,Women,UNHCR,"  Other[Villages, Rural areas]Urban areas - ",Direct appeal,None - Fund direct from Donors,Yes,1,1707,3,# of benef,Irbid Governorate,North,Urban
6853,PROTECTION,30/1/2015,Refugee Rights Respected,[REF1.2]Registr & Profiling,# enrolled with documentary enrollment,Urban/Rural Syrian Women (Age 18 and above) # enrolled with documentary enrollment,IRBID,Women,UNHCR,"  Other[Villages, Rural areas]Urban areas - ",Direct appeal,None - Fund direct from Donors,Yes,1,1707,2,# of benef,Irbid Governorate,North,Urban
6981,PROTECTION,30/5/2015,Refugee Rights Respected,[REF1.2]Registr & Profiling,# enrolled with documentary enrollment,Urban/Rural Syrian Women (Age 18 and above) # enrolled with documentary enrollment,IRBID,Women,UNHCR,"  Other[Villages, Rural areas]Urban areas - ",Direct appeal,None - Fund direct from Donors,Yes,1,1707,1,# of benef,Irbid Governorate,North,Urban
7333,PROTECTION,28/2/2015,Refugee Rights Respected,[REF1.2]Registr & Profiling,# enrolled with documentary enrollment,Urban/Rural Syrian Girls (Age 0-17) # enrolled with documentary enrollment,IRBID,Girls,UNHCR,"  Other[Villages, Rural areas]Urban areas - ",Direct appeal,None - Fund direct from Donors,Yes,1,1707,87,# of benef,Irbid Governorate,North,Urban
7334,PROTECTION,30/3/2015,Refugee Rights Respected,[REF1.2]Registr & Profiling,# enrolled with documentary enrollment,Urban/Rural Syrian Men (Age 18 and above) # enrolled with documentary enrollment,IRBID,Men,UNHCR,"  Other[Villages, Rural areas]Urban areas - ",Direct appeal,None - Fund direct from Donors,Yes,1,1707,3,# of benef,Irbid Governorate,North,Urban
7335,PROTECTION,30/3/2015,Refugee Rights Respected,[REF1.2]Registr & Profiling,# enrolled with documentary enrollment,Urban/Rural Syrian Boys (Age 0-17) # enrolled with documentary enrollment,IRBID,Boys,UNHCR,"  Other[Villages, Rural areas]Urban areas - ",Direct appeal,None - Fund direct from Donors,Yes,1,1707,102,# of benef,Irbid Governorate,North,Urban
7926,PROTECTION,30/4/2015,Refugee Rights Respected,[REF1.2]Registr & Profiling,# enrolled with documentary enrollment,Urban/Rural Syrian Girls (Age 0-17) # enrolled with documentary enrollment,IRBID,Girls,UNHCR,"  Other[Villages, Rural areas]Urban areas - ",Direct appeal,None - Fund direct from Donors,Yes,1,1707,51,# of benef,Irbid Governorate,North,Urban
8058,PROTECTION,28/2/2015,Refugee Rights Respected,[REF1.2]Registr & Profiling,# enrolled with documentary enrollment,Urban/Rural Syrian Boys (Age 0-17) # enrolled with documentary enrollment,IRBID,Boys,UNHCR,"  Other[Villages, Rural areas]Urban areas - ",Direct appeal,None - Fund direct from Donors,Yes,1,1707,84,# of benef,Irbid Governorate,North,Urban
8500,PROTECTION,30/5/2015,Refugee Rights Respected,[REF1.2]Registr & Profiling,# enrolled with documentary enrollment,Urban/Rural Syrian Girls (Age 0-17) # enrolled with documentary enrollment,IRBID,Girls,UNHCR,"  Other[Villages, Rural areas]Urban areas - ",Direct appeal,None - Fund direct from Donors,Yes,1,1707,75,# of benef,Irbid Governorate,North,Urban
